"SurveyID" "SiteLongitude" "SiteLatitude" "SiteCode" "coral_imputation" "algae_imputation" "CCA_imputation" "rubble_imputation" "micro_mats_imputation" "rock_imputation" "sand_imputation" "seagrass_imputation" "other_inverts_imputation"
"1710" 912342225 39.728533 -16.640017 "Moz1" 0.399999999997983 0.147826086991081 0 0 0.321739130397856 0.0434782608743894 0.0869565217386919 0 0
"1711" 912342226 39.724483 -16.657183 "Moz2" 0.780219780174396 0.175824175866483 0 0 0.0109890109897802 0 0.0109890109897802 0 0.0219780219795604
"1712" 912342227 39.724483 -16.657183 "Moz2" 0.653657503548845 0.226938592074113 0.00158087995460602 0 0.0620508778675525 0.00956215295222881 0.0279763064210324 0.000179999999999997 0.0152018517813287
"1713" 912342228 39.715667 -16.655617 "Moz3" 0.452991453010171 0.444444444431111 0 0 0.0683760683724786 0.0256410256371795 0.00854700854905983 0 0
"1714" 912342229 39.715667 -16.655617 "Moz3" 0.504201680676404 0.378151260507303 0 0 0.0336134453804774 0 0.0840336134358153 0 0
"1715" 912342230 152.23517 -19.29696 "CS1" 0.0162348310907257 0.44940964252042 0.0448507707459378 0 0.064447359790727 0.0565759265354698 0.336175795325994 0 0.0323056739907261
"1716" 912342231 152.21197 -19.28441 "CS2" 0.0182358318091693 0.57833638024012 0.127056672766037 0 0.167458866550471 0.0633455210260879 0.0273765996376122 0 0.0181901279705022
"1717" 912342232 152.22077 -19.28476 "CS3" 0.209923664122137 0.32824427480916 0.118320610687023 0 0.106870229007634 0.229007633587786 0 0 0.00763358778625954
"1718" 912342233 152.32594 -19.23026 "CS4" 0.0895974033226722 0.395190683656162 0.115079508278727 0.00772344479275513 0.0293940177754137 0.0702065708684993 0.202144152687521 0 0.0211115474515463
"1719" 912342234 152.34184 -19.25796 "CS6" 0.0730552194740915 0.412785753700747 0.0875134733356281 0.00772344479275513 0.0492109049155861 0.0886951360621468 0.203868533610785 0 0.0152496951839106
"1720" 912342235 152.38809 -19.1254 "CS7" 0.0607968170829359 0.378676710694404 0.113759304652505 0.00094320445837687 0.0351074060657464 0.0311444083371814 0.338459419218355 0 0.0269031133609926
"1721" 912342236 152.38809 -19.1254 "CS7" 0.0607968170829359 0.378676710694404 0.113759304652505 0.00094320445837687 0.0351074060657464 0.0311444083371814 0.338459419218355 0 0.0269031133609926
"1722" 912342237 152.38714 -19.09532 "CS8" 0.148393203657982 0.349897425045761 0.203987049280826 0.0389531086729363 0.0145974351096666 0.0709559373326212 0.208637021909853 0 0.0214815671837048
"1723" 912342238 152.38714 -19.09532 "CS8" 0.148393203657982 0.349897425045761 0.203987049280826 0.0389531086729363 0.0145974351096666 0.0709559373326212 0.208637021909853 0 0.0214815671837048
"1724" 912342239 152.23517 -19.29696 "CS1" 0.0533788728926672 0.617028543551553 0.10656257623857 0 0.0968040985573645 0.0823615515992284 0.0438643571606172 0 0
"1725" 912342240 152.21197 -19.28441 "CS2" 0.104536990012318 0.454037582521838 0.0920094802788244 0 0.182495344512063 0.0580667005265656 0.0837142373464579 0 0.025139664801932
"1726" 912342241 152.22077 -19.28476 "CS3" 0.154641092479541 0.396698625051052 0.114083491796284 7.02890978753009e-05 0.12655686029475 0.167060314147038 0.0275480782454316 0 0.0122693421755535
"1727" 912342242 152.32594 -19.23026 "CS4" 0.0895974033226722 0.395190683656162 0.115079508278727 0.00772344479275513 0.0293940177754137 0.0702065708684993 0.202144152687521 0 0.0211115474515463
"1728" 912342243 152.34184 -19.25796 "CS6" 0.0730552194740915 0.412785753700747 0.0875134733356281 0.00772344479275513 0.0492109049155861 0.0886951360621468 0.203868533610785 0 0.0152496951839106
"1729" 912342244 152.3482 -19.25323 "CS5" 0 0.32 0.03 0 0.06 0.12 0.47 0 0
"1730" 912342245 152.3482 -19.25323 "CS5" 0 0.494949494934646 0.0808080808156566 0 0.0707070707149495 0.0909090909163636 0.262626262618384 0 0
"1731" 912342266 149.200022 -16.921938 "CS9" 0.0599999999946 0.455157894759036 0.18799999998308 0 0.0989473684110947 0.118736842129314 0.0692631578837663 0 0.00989473683910947
"1732" 912342267 149.200022 -16.921938 "CS9" 0.069999999993 0.237906976766209 0.302790697669721 0 0.0973255813902674 0.216279069768372 0.0648837209235116 0 0.0108139534889186
"1733" 912342268 149.182624 -16.947773 "CS10" 0.0099999999998 0.191612903216168 0.542903225789142 0 0.212903225835742 0.0425806451591484 0 0 0
"1734" 912342269 149.182624 -16.947773 "CS10" 0.0600000000042 0.415578947419091 0.316631578922164 0 0.158315789441082 0.0395789473727705 0 0 0.00989473684069263
"1735" 912342270 149.19696 -16.93653 "CS11" 0.0478945062234656 0.32496704282534 0.36441056740479 0 0.119012383830972 0.102352110778507 0.0406674708565223 0 0.0080188476291621
"1736" 912342271 149.19332 -16.93007 "CS12" 0.0997748186909176 0.367674765752639 0.275563339505864 0 0.0764344720860966 0.120821483543975 0.0425122155166358 0 0.0213625650709775
"1737" 912342272 149.20228 -16.92822 "CS13" 0.100121485357511 0.370758367752107 0.274894984691141 0 0.0754592047325401 0.119916398824535 0.0421466810177474 0 0.0217045825627269
"1738" 912342273 149.99411 -16.93573 "CS14" 0.05 0.24 0.42 0 0.13 0.12 0.04 0 0
"1739" 912342274 150.00647 -16.92247 "CS15" 0.0307692307684615 0.592307692290385 0.0753846153762308 0 0.183076923100846 0.0215384615389231 0.0107692307694615 0 0.0861538461556923
"1740" 912342275 150.01143 -16.92251 "CS16" 0.0559252929975151 0.598721670619182 0.0866608202896889 0 0.105552129172373 0.062092975093312 0.0162714302880104 0 0.0780856068259568
"1741" 912342276 149.90476 -16.97162 "CS17" 0.0300000000003 0.511075268835111 0.0938709677409387 0 0.166881720431669 0.125161290301252 0.0625806451606258 0 0.0104301075301043
"1742" 912342277 149.90547 -16.96134 "CS18" 0.150222511680814 0.539672202331551 0.0323455986086585 0 0.154347118193138 0.0531857158335646 0.0593726256339606 0 0.0108542277183135
"1743" 912342278 149.19696 -16.93653 "CS11" 0.0478945062234656 0.32496704282534 0.36441056740479 0 0.119012383830972 0.102352110778507 0.0406674708565223 0 0.0080188476291621
"1744" 912342279 149.19332 -16.93007 "CS12" 0.0997748186909176 0.367674765752639 0.275563339505864 0 0.0764344720860966 0.120821483543975 0.0425122155166358 0 0.0213625650709775
"1745" 912342280 149.20228 -16.92822 "CS13" 0.100121485357511 0.370758367752107 0.274894984691141 0 0.0754592047325401 0.119916398824535 0.0421466810177474 0 0.0217045825627269
"1746" 912342281 150.01143 -16.92251 "CS16" 0.0559252929975151 0.598721670619182 0.0866608202896889 0 0.105552129172373 0.062092975093312 0.0162714302880104 0 0.0780856068259568
"1747" 912342282 149.99411 -16.93573 "CS14" 0.01 0.17 0.16 0 0.14 0.39 0.13 0 0
"1748" 912342283 150.00647 -16.92247 "CS15" 0.0506382978694936 0.650106382983499 0.0309574468096904 0 0.0619148936093809 0.113510638298865 0.0206382978697936 0 0.0722340425592777
"1749" 912342284 149.90476 -16.97162 "CS17" 0.0699999999986 0.470109890130598 0.316813186793664 0 0.0715384615385692 0.0613186813187736 0 0 0.0102197802197956
"1750" 912342285 149.90547 -16.96134 "CS18" 0.24 0.311111111111111 0.244444444444444 0 0.128888888888889 0.0488888888888889 0 0 0.0266666666666667
"1751" 912342373 -143.55919 -16.61563 "FP36" 0.55 0 0.44 0 0.01 0 0 0 0
"1752" 912342374 -143.57169 -16.63017 "FP37" 0.06 0.79 0.07 0 0 0 0.08 0 0
"1753" 912342375 -143.96499 -16.44199 "FP39" 0.468047683061156 0.215724305976238 0.109204105800206 0.000124999999978715 0.049558399122807 0.0873373205741657 0.065882894736842 0 0.00297446598336304
"1754" 912342376 -144.6562167 -16.857283 "FP41" 0.672189993228391 0.0686978855013421 0.0895620504009163 0 0.0307201314162029 0.102718723262501 0.0033877708815485 0 0.0313519410946197
"1755" 912342377 -144.68697 -16.84849 "FP43" 0.499355605988646 0.0844771103449814 0.0891438417841363 0 0.0545170650381365 0.164518347721376 0.0354236892488954 0 0.029362103432282
"1756" 912342378 -144.69469 -16.83877 "FP45" 0.484842083003694 0.0914915862262431 0.167021846319283 0 0.0694821650175221 0.0970745436088213 0.0198114443509363 0 0.07015929138322
"1757" 912342379 150.19649 -5.09096 "PNG1" 0.505946642736717 0.147600812737658 0.129197211231496 0.0157616666666667 0.173461495526331 0.0437556103521282 0.0307839654886312 0 0.0358053583021224
"1758" 912342380 150.106283 -5.23625 "PNG2" 0.71 0 0.09 0 0.13 0 0 0 0.07
"1759" 912342381 150.10766 -5.30049 "PNG3" 0.638522426417912 0.0767901328313143 0.0546182985553772 0.00346298578199752 0.054812225789183 0.00462771767249701 0.0555156321552979 0 0.131183982849802
"1760" 912342382 150.171483 -5.236483 "PNG4" 0.53 0 0.16 0 0.28 0 0.03 0 0
"1761" 912342383 150.159759 -5.298228 "PNG5" 0.595238095238095 0 0.0476190476190476 0 0.0238095238095238 0 0 0 0.333333333333333
"1762" 912342384 150.159759 -5.155914 "PNG6" 0.449438202247191 0.247191011235955 0.123595505617978 0 0.0898876404494382 0.0674157303370786 0 0 0.0224719101123595
"1763" 912342385 150.131117 -5.2918 "PNG8" 0.88 0.05 0.04 0 0.02 0 0 0 0.01
"1764" 912342386 150.087243 -5.43439 "PNG9" 0.25 0.15 0 0 0 0 0.57 0 0.03
"1765" 912342387 152.01956 -4.241945 "PNG10" 0.701030927835051 0.175257731958763 0 0 0 0.0412371134020619 0.0824742268041237 0 0
"1766" 912342388 150.102617 -5.233865 "PNG7" 0.34 0.34 0.09 0 0.02 0.05 0.15 0 0.01
"1767" 912342389 167.96139 -29.07193 "NI1" 0.497777777777778 0.426666666666667 0.0355555555555556 0 0.00888888888888889 0 0 0 0.0311111111111111
"1768" 912342390 167.95021 -29.06172 "NI14" 0.290748898678414 0.60352422907489 0.013215859030837 0 0.026431718061674 0 0.0308370044052863 0 0.0352422907488987
"1769" 912342391 167.96309 -29.11641 "NI8" 0.260663507109005 0.507109004739337 0.184834123222749 0 0 0 0 0 0.0473933649289099
"1770" 912342392 167.96309 -29.11641 "NI8" 0.325036603221083 0.461200585651537 0.191800878477306 0 0 0 0 0 0.0219619326500732
"1771" 912342393 167.96139 -29.07193 "NI1" 0.36405529953917 0.502304147465438 0 0 0.00921658986175115 0 0 0 0.124423963133641
"1772" 912342394 167.95106 -29.05856 "NI2" 0.127358490566038 0.683962264150943 0.179245283018868 0 0.00943396226415094 0 0 0 0
"1773" 912342395 167.94171 -29.11731 "NI7" 0.585365853658537 0.212543554006969 0.0592334494773519 0 0.0209059233449477 0 0 0 0.121951219512195
"1774" 912342396 167.94171 -29.11731 "NI7" 0.41 0.5 0.04 0 0 0 0 0 0.05
"1775" 912342397 167.96139 -29.07193 "NI1" 0.292887029288703 0.510460251046025 0.096234309623431 0 0.0167364016736402 0 0 0 0.0836820083682008
"1776" 912342398 167.95021 -29.06172 "NI14" 0.144796380090498 0.538461538461538 0.0226244343891403 0 0.0180995475113122 0 0.266968325791855 0 0.00904977375565611
"1777" 912342399 167.95106 -29.05856 "NI2" 0.0182648401826484 0.908675799086758 0.0639269406392694 0 0 0 0 0 0.0091324200913242
"1778" 912342408 -177.89233 -29.283432 "KER8" 0 0.01 0.75 0 0.24 0 0 0 0
"1779" 912342409 -177.89233 -29.283432 "KER8" 0.0250616872273533 0.163703474656132 0.60542476523204 0 0.194675282745711 0.00154874527057517 0.00532434684335484 0 0.0113680843968548
"1780" 912342410 -177.89578 -29.28075 "KER9" 0 0 0.93 0 0.07 0 0 0 0
"1781" 912342411 -177.89496 -29.24917 "KER10" 0.0943396226418868 0.452830188709057 0.273584905635472 0 0.0471698113209434 0 0.0660377358513208 0 0.0660377358413208
"1782" 912342412 -177.90442 -29.280891 "KER12" 0.07 0.55 0.1 0 0.06 0.13 0.08 0 0.01
"1783" 912342413 -177.91518 -29.296268 "KER13" 0.1 0.24 0.61 0 0.03 0 0 0 0.02
"1784" 912342414 -177.96092 -29.29233 "KER14" 0 0 0.96 0 0.03 0.01 0 0 0
"1785" 912342418 -177.87839 -29.248138 "KER7" 0.06 0.66 0.18 0 0.04 0.01 0 0 0.05
"1786" 912342419 -177.87839 -29.248138 "KER7" 0.0303030303027273 0.454545454550909 0.272727272724545 0 0.181818181816364 0 0 0 0.0606060606054545
"1787" 912342420 -177.89578 -29.28075 "KER9" 0.01 0.47 0.33 0 0.16 0 0 0 0.03
"1788" 912342421 -177.89496 -29.24917 "KER10" 0.2 0.18 0.51 0 0.1 0 0 0 0.01
"1789" 912342422 -177.90259 -29.281771 "KER11" 0.0105263157896842 0.726315789468211 0.126315789476211 0 0.0736842105277895 0 0 0 0.0631578947381053
"1790" 912342423 -177.91518 -29.296268 "KER13" 0.06 0.31 0.45 0 0.08 0 0 0 0.1
"1791" 912342424 -177.96092 -29.29233 "KER14" 0 0.0101010101010101 0.898989898989899 0 0.0101010101010101 0.0808080808080808 0 0 0
"1792" 912342425 -177.89578 -29.28075 "KER9" 0.134020618556701 0.329896907216495 0.402061855670103 0 0.0412371134020619 0.0206185567010309 0.0721649484536082 0 0
"1793" 912342426 -177.90259 -29.281771 "KER11" 0.06 0.49 0.23 0 0.22 0 0 0 0
"1794" 912342427 -177.90442 -29.280891 "KER12" 0.212121212121212 0.727272727272727 0.0202020202020202 0 0.0101010101010101 0.0202020202020202 0.0101010101010101 0 0
"1795" 912342428 -177.96092 -29.29233 "KER14" 0 0.010101010099899 0.878787878791212 0 0.0707070707092929 0.040404040399596 0 0 0
"1796" 912342429 159.05391 -29.44751 "EMR4" 0.26 0.3 0.41 0 0 0 0 0 0.03
"1797" 912342430 159.05391 -29.44751 "EMR4" 0.26 0.46 0.27 0 0 0 0 0 0.01
"1798" 912342431 159.06088 -29.44269 "EMR5" 0.17 0.29 0.54 0 0 0 0 0 0
"1799" 912342432 159.06088 -29.44269 "EMR5" 0.04 0.68 0.28 0 0 0 0 0 0
"1800" 912342433 159.06796 -29.44366 "EMR6" 0.17 0.78 0.05 0 0 0 0 0 0
"1801" 912342434 159.06796 -29.44366 "EMR6" 0.16 0.75 0 0 0 0.09 0 0 0
"1802" 912342435 159.09369 -29.44563 "EMR8" 0.04 0.95 0.01 0 0 0 0 0 0
"1803" 912342436 159.09369 -29.44563 "EMR8" 0.04 0.91 0 0 0 0.01 0.04 0 0
"1804" 912342437 159.11231 -29.44278 "EMR9" 0.25 0.1330645161 0 0 0 0.375 0.2419354839 0 0
"1805" 912342438 159.11231 -29.44278 "EMR9" 0.27 0.2665079365 0 0 0 0.42873015874 0.03476190476 0 0
"1806" 912342439 159.11843 -29.44246 "EMR10" 0.224489795925239 0.564007421139714 0 0 0 0.110787172013596 0.10071561092145 0 0
"1807" 912342440 159.11843 -29.44246 "EMR10" 0.214285714294461 0.52380952379689 0.0130952380923712 0 0 0.144047619016084 0.104761904800194 0 0
"1808" 912342441 159.11499 -29.44803 "EMR11" 0.391752577319588 0.34020618556701 0.0309278350515464 0 0 0.0721649484536082 0.164948453608247 0 0
"1809" 912342442 159.11499 -29.44803 "EMR11" 0.43298969072165 0.371134020618557 0 0 0 0.0412371134020619 0.154639175257732 0 0
"1810" 912342443 159.04857 -29.45407 "EMR16" 0.33 0.62 0.02 0 0 0 0 0 0.03
"1811" 912342444 159.04857 -29.45407 "EMR16" 0.18 0.65 0.17 0 0 0 0 0 0
"1812" 912342445 159.02814 -29.95787 "EMR21" 0.5085106383 0.2808510638 0.2106382979 0 0 0 0 0 0
"1813" 912342446 159.02814 -29.95787 "EMR21" 0.43142144639406 0.0284289276828531 0.540149625923087 0 0 0 0 0 0
"1814" 912342447 159.03659 -29.96119 "EMR22" 0.52 0.2 0.28 0 0 0 0 0 0
"1815" 912342448 159.03659 -29.96119 "EMR22" 0.68 0.03 0.29 0 0 0 0 0 0
"1816" 912342449 159.02745 -29.92823 "EMR23" 0.28 0.28 0.23 0 0 0.21 0 0 0
"1817" 912342450 159.02745 -29.92823 "EMR23" 0.23 0.7 0.07 0 0 0 0 0 0
"1818" 912342451 159.08131 -29.91181 "EMR25" 0.65 0.3 0.05 0 0 0 0 0 0
"1819" 912342452 159.08131 -29.91181 "EMR25" 0.61 0.34 0.05 0 0 0 0 0 0
"1820" 912342453 159.04417 -29.92682 "EMR26" 0.310129870112405 0.668311688326732 0.0215584415608623 0 0 0 0 0 0
"1821" 912342454 159.04417 -29.92682 "EMR26" 0.21522641169941 0.77430994045335 0.0104636478472408 0 0 0 0 0 0
"1822" 912342455 159.06029 -29.91731 "EMR27" 0.42 0.43 0.15 0 0 0 0 0 0
"1823" 912342456 159.06029 -29.91731 "EMR27" 0.4 0.5 0.06 0 0 0.03 0 0 0.01
"1824" 912342457 159.06213 -29.9305 "EMR28" 0.1400000000056 0.531176470621247 0 0 0 0.0885294117635412 0.240294117609612 0 0
"1825" 912342458 159.06213 -29.9305 "EMR28" 0.31 0.4255 0 0 0 0.1035 0.161 0 0
"1826" 912342459 159.12732 -29.95612 "EMR32" 0.36 0.41 0.23 0 0 0 0 0 0
"1827" 912342460 159.12732 -29.95612 "EMR32" 0.3 0.46 0.24 0 0 0 0 0 0
"1828" 912342461 159.06227 -29.45103 "EMR1" 0.0300000000027 0.277142857124943 0 0 0 0.682959183691466 0.00989795918089082 0 0
"1829" 912342462 159.06227 -29.45103 "EMR1" 0.0800000000016 0.4600000000292 0 0 0.0213953488404279 0.310232558126205 0.128372093002567 0 0
"1830" 912342463 159.0622 -29.45683 "EMR2" 0.08 0.7475 0 0 0 0.115 0.0575 0 0
"1831" 912342464 159.0622 -29.45683 "EMR2" 0.02 0.88 0 0 0 0.09 0.01 0 0
"1832" 912342465 159.06873 -29.46451 "EMR3" 0.03 0.27 0.02 0 0.07 0.57 0.03 0 0.01
"1833" 912342466 159.06873 -29.46451 "EMR3" 0.01 0.15 0 0 0 0.75 0.09 0 0
"1834" 912342467 159.09315 -29.44 "EMR7" 0 0.96 0 0 0 0 0.04 0 0
"1835" 912342468 159.09315 -29.44 "EMR7" 0.01 0.91 0.03 0 0 0 0.03 0.02 0
"1836" 912342469 159.11073 -29.42234 "EMR12" 0.212530120488501 0.777108433731084 0 0 0.0103614457804145 0 0 0 0
"1837" 912342470 159.11073 -29.42234 "EMR12" 0.3740740741 0.6259259259 0 0 0 0 0 0 0
"1838" 912342471 159.12611 -29.42655 "EMR13" 0.29 0.68 0.03 0 0 0 0 0 0
"1839" 912342472 159.12611 -29.42655 "EMR13" 0.4 0.55 0 0 0 0.05 0 0 0
"1840" 912342473 159.13542 -29.43351 "EMR14" 0.0515662650620627 0.948433734937937 0 0 0 0 0 0 0
"1841" 912342474 159.13542 -29.43351 "EMR14" 0.426769230791465 0.562615384588748 0.0106153846197877 0 0 0 0 0 0
"1842" 912342475 159.09479 -29.4341 "EMR15" 0.06 0.8306976744 0.1093023256 0 0 0 0 0 0
"1843" 912342476 159.09479 -29.4341 "EMR15" 0.109052631582181 0.890947368417819 0 0 0 0 0 0 0
"1844" 912342477 159.04988 -29.45221 "EMR17" 0.11 0.89 0 0 0 0 0 0 0
"1845" 912342478 159.04988 -29.45221 "EMR17" 0.07 0.8 0.13 0 0 0 0 0 0
"1846" 912342479 159.0511 -29.92554 "EMR18" 0.121212121212121 0.823863636363636 0.0329545454545455 0 0 0.0109848484848485 0.0109848484848485 0 0
"1847" 912342480 159.0511 -29.92554 "EMR18" 0.170632911395119 0.712405063291372 0.0425316455712759 0 0 0 0.0637974683519139 0 0.010632911390319
"1848" 912342481 159.0561 -29.93329 "EMR19" 0.3099999999938 0.356129032292877 0 0 0 0.322741935453545 0.0111290322597774 0 0
"1849" 912342482 159.0561 -29.93329 "EMR19" 0.301587301587302 0.265396825396825 0.0279365079365079 0 0 0.391111111111111 0.013968253968254 0 0
"1850" 912342483 159.06155 -29.93192 "EMR20" 0.161616161612897 0.550580431200998 0 0 0 0.200211065864642 0.0875923413214628 0 0
"1851" 912342484 159.06155 -29.93192 "EMR20" 0.1600000000048 0.667692307720031 0 0 0 0.161538461504846 0 0 0.0107692307703231
"1852" 912342485 159.0691 -29.911 "EMR24" 0.451068057603095 0.441298228208564 0.0861069713587539 0 0 0.0107633714147937 0.0107633714147937 0 0
"1853" 912342486 159.0691 -29.911 "EMR24" 0.476543209859534 0.380695847338154 0.142760942802313 0 0 0 0 0 0
"1854" 912342487 159.05681 -29.91656 "EMR29" 0.24 0.7 0.01 0 0 0 0.05 0 0
"1855" 912342488 159.05681 -29.91656 "EMR29" 0.19 0.71 0 0 0 0.01 0.08 0 0.01
"1856" 912342489 159.09285 -29.92296 "EMR30" 0.38 0.61 0 0 0 0 0.01 0 0
"1857" 912342490 159.09285 -29.92296 "EMR30" 0.22 0.78 0 0 0 0 0 0 0
"1858" 912342491 159.09714 -29.93369 "EMR31" 0.21951219511561 0.760975609764781 0.0195121951196098 0 0 0 0 0 0
"1859" 912342492 159.09714 -29.93369 "EMR31" 0.0823863636391761 0.885227272721148 0 0 0 0 0.0323863636396761 0 0
"1860" 912342493 159.12759 -29.95796 "EMR33" 0.354287110181303 0.402247373973476 0.243465515845221 0 0 0 0 0 0
"1861" 912342494 159.12759 -29.95796 "EMR33" 0.453461538478138 0.401538461516062 0.0669230769226769 0 0 0.0557692307722308 0 0 0.0223076923108923
"1862" 912342506 168.229 -17.563 "VAN1" 0.193635128254951 0.425100787691525 0.163702164171333 0.0255823523612854 0.0510393053314676 0.108110684313677 0.0392399992857851 0 0.0290330822132794
"1863" 912342944 -16.7526 28.3733 "CAN49" 0 0.564255655208194 0.281442724279714 0 0.0647186890409946 0.00683514785371307 0.0273790841997488 0 0.00291649343628294
"1864" 912342947 -16.609 28.022 "CAN59" 0 0.832892168513049 0.117089698759825 0 0.0421538292726398 0.00120646693944672 0.0056863324847622 0 0.00900300330121485
"1865" 912342948 -16.609 28.021 "CAN58" 0 0.832892168513049 0.117089698759825 0 0.0421538292726398 0.00120646693944672 0.0056863324847622 0 0.00900300330121485
"1866" 912342949 -16.609 28.021 "CAN58" 0 0.832892168513049 0.117089698759825 0 0.0421538292726398 0.00120646693944672 0.0056863324847622 0 0.00900300330121485
"1867" 912342950 -16.7771 28.1183 "CAN57" 0 0.895200870843734 0.0495114936599849 0 0.0340479867503603 0.0027516947123726 0.00308010708545564 0 0.00962864207855524
"1868" 912342951 -16.7771 28.1183 "CAN57" 0 0.895200870843734 0.0495114936599849 0 0.0340479867503603 0.0027516947123726 0.00308010708545564 0 0.00962864207855524
"1869" 912342953 -16.738 28.079 "CAN56" 0 0.774985402274475 0.193509055656618 0 0.0194311317872242 0.00290056247196014 0.0127890917554137 0 0.010045269813545
"1870" 912342954 -16.818 28.179 "CAN55" 4.28921568848673e-05 0.765629266102774 0.139477857735495 0 0.0319946766993221 0.00963684741627588 0.0036551705221832 0 0.00511523425546025
"1871" 912342955 -16.818 28.179 "CAN55" 4.28921568848673e-05 0.765629266102774 0.139477857735495 0 0.0319946766993221 0.00963684741627588 0.0036551705221832 0 0.00511523425546025
"1872" 912342956 -16.814 28.178 "CAN54" 4.28921568848673e-05 0.777592185683813 0.131246470010011 0 0.0310500379733803 0.00963684741627588 0.0036551705221832 0 0.0053614001052158
"1873" 912342957 -16.814 28.178 "CAN54" 4.28921568848673e-05 0.777592185683813 0.131246470010011 0 0.0310500379733803 0.00963684741627588 0.0036551705221832 0 0.0053614001052158
"1874" 912342958 -16.4903 28.0871 "CAN52" 0 0.889287321198049 0.067266378098252 0 0.0116632716365074 0.0192173524033976 0.0260389861648594 0 0.00770691785741069
"1875" 912342960 -17.769 28.662 "CAN47" 0 0.458345738075054 0.429717015007669 0 0.0876196486636601 0.00438864242062248 0.00242785622839663 0 0.0183244564103834
"1876" 912342961 -17.769 28.662 "CAN47" 0 0.458345738075054 0.429717015007669 0 0.0876196486636601 0.00438864242062248 0.00242785622839663 0 0.0183244564103834
"1877" 912343025 -16.86394 28.28389 "CAN60" 0 0.789473684239474 0.12280701750614 0 0.087719298254386 0 0 0 0
"1878" 912343026 -16.84297 28.22907 "CAN61" 0 0.681818181810909 0.290909090917455 0 0.0181818181810909 0.00909090909054546 0 0 0
"1879" 912343028 -16.80522 28.17015 "CAN62" 4.28921568848665e-05 0.848359071147665 0.0790290278908333 0 0.0351487982899706 0.0077782995614284 0.00307861266881352 0 0.00657966732225461
"1880" 912343029 -16.76967 28.11259 "CAN63" 0 0.936170212768723 0.0106382978702128 0 0.0425531914908511 0 0 0 0.0106382978702128
"1881" 912343055 -16.6613 28.00787 "CAN64" 0 0.754385964912456 0.140350877198596 0 0.0877192982391228 0 0 0 0.0175438596498246
"1882" 912343056 -16.59582 28.02814 "CAN65" 0 0.923809523809238 0.0476190476204762 0 0.0285714285702857 0 0 0 0
"1883" 912343057 -16.7056 28.02627 "CAN66" 0 0.680878239469284 0.227957967110692 0 0.0412687049435984 0.00430756766549833 0.00386404949115558 0 0.0117897791483367
"1884" 912343058 -16.71111 28.04207 "CAN67" 0 0.50458715594 0.4403669725 0 0.02752293578 0.01834862385 0.00917431193 0 0
"1885" 912343059 -16.74369 28.08988 "CAN68" 0 0.871212121203561 0.0909090909145455 0 0.0227272727311364 0 0 0 0.0151515151507576
"1886" 912343060 -16.43057 28.15361 "CAN69" 0 0.92500000000225 0.0499999999985 0 0.02499999999925 0 0 0 0
"1887" 912343061 153.26976 -30.01876 "SI24" 0.234693877556381 0.448979591827663 0.204081632648938 0 0 0.0408163265297876 0.0510204081723365 0 0.0204081632648938
"1888" 912343088 155.53659 -23.257906 "CS19" 0.596923570896677 0.0734045204746886 0.230470298260517 0.0117100329076023 0.00056642857142857 0.0766987596724266 0.00171745618744026 0 0.00796338602520045
"1889" 912343089 155.53659 -23.257906 "CS19" 0.65979381443299 0.0103092783505155 0.278350515463918 0 0 0.0412371134020619 0 0 0.0103092783505155
"1890" 912343090 155.53484 -23.24725 "CS20" 0.447996578400072 0.154550421343468 0.153768704381356 0.0747818933208269 0.000992414965986393 0.158450820780111 0.00470987985027285 0 0.00222793175743691
"1891" 912343091 155.53484 -23.24725 "CS20" 0.360603045834908 0.214815948575813 0.076146016669897 0.115940919877251 0 0.224994260363353 0.00749980867877843 0 0
"1892" 912343092 155.55157 -23.25288 "CS21" 0.575273999040959 0.085369694621183 0.261296507575872 0.00498545955472178 0.00191230806608358 0.0586282766894694 0.000734981250520286 0 0.00639785539241209
"1893" 912343093 155.55157 -23.25288 "CS21" 0.575273999040959 0.085369694621183 0.261296507575872 0.00498545955472178 0.00191230806608358 0.0586282766894694 0.000734981250520286 0 0.00639785539241209
"1894" 912343094 155.55458 -23.25491 "CS22" 0.604493258477276 0.0876510143930464 0.232594305770935 0.00498545955472178 0.00191230806608358 0.058989410710088 0.000734981250520286 0 0.00761004620084001
"1895" 912343095 155.55458 -23.25491 "CS22" 0.604493258477276 0.0876510143930464 0.232594305770935 0.00498545955472178 0.00191230806608358 0.058989410710088 0.000734981250520286 0 0.00761004620084001
"1896" 912343096 155.55701 -23.24037 "CS23" 0.591836734693878 0.193877551020408 0.0816326530612245 0 0.0102040816326531 0.122448979591837 0 0 0
"1897" 912343097 155.55701 -23.24037 "CS23" 0.414141414141414 0.171717171717172 0.404040404040404 0 0 0 0 0 0.0101010101010101
"1898" 912343098 155.54233 -23.24474 "CS24" 0.548243114582208 0.0950091946165014 0.230608480587625 0.0335069258445255 0.00292931972789116 0.0759050661579664 0.00130496671010745 0 0.00371676389322781
"1899" 912343099 155.54233 -23.24474 "CS24" 0.548243114582208 0.0950091946165014 0.230608480587625 0.0335069258445255 0.00292931972789116 0.0759050661579664 0.00130496671010745 0 0.00371676389322781
"1900" 912343100 155.54893 -23.244 "CS25" 0.570504549831099 0.0971359435107743 0.259825782071781 0.000927527359018004 0.00382519922254616 0.0460056988658261 1.49996173575569e-05 0 0.00420849788260613
