taxon,birth,death,ccp,source
Canthigaster,0.38124040198821496,0.2692490196691628,0.9396825396825397,computed
Omegophora,0.4309401790224446,0.40592740401907584,0,from Canthigasterinae (singleton)
Lagocephalinae,0.009018270607986196,0.0,1.0,computed
Lagocephalus,0.009018270607986196,0.0,1.0,computed
Tetraodontinae,0.07896478329451137,0.029080589062672742,0.9166666666666666,computed
Amblyrhynchotes,0.07896478329451137,0.029080589062672742,0.0,from Tetraodontinae (unsampled)
Ephippion,0.07896478329451137,0.029080589062672742,0.0,from Tetraodontinae (unsampled)
Feroxodon,0.07896478329451137,0.029080589062672742,0.0,from Tetraodontinae (unsampled)
Guentheridia,0.07896478329451137,0.029080589062672742,0.0,from Tetraodontinae (unsampled)
Javichthys,0.07896478329451137,0.029080589062672742,0.0,from Tetraodontinae (unsampled)
Leiodon,0.07896478329451137,0.029080589062672742,0.0,from Tetraodontinae (unsampled)
Pelagocephalus,0.07896478329451137,0.029080589062672742,0.0,from Tetraodontinae (unsampled)
Sphoeroides,0.04550487941373525,0.0,0.9506172839506173,computed
Takifugu,0.09756576294985461,0.0,0.8333333333333334,computed
Torquigener,0.07896478329451137,0.029080589062672742,0.0,from Tetraodontinae (crown capture probability)
Uranoscopiformes,0.12784966974582138,0.10697754902680694,0.806060606060606,computed
Pinguipedidae,0.12784966974582138,0.10697754902680694,0.806060606060606,computed
Pinguipedinae,0.12784966974582138,0.10697754902680694,0.806060606060606,computed
Parapercis,0.12784966974582138,0.10697754902680694,0.7794117647058824,from Pinguipedinae (crown capture probability)
Pinguipes,0.12784966974582138,0.10697754902680694,0,from Pinguipedinae (singleton)
Pseudopercis,0.12784966974582138,0.10697754902680694,0.0,from Pinguipedinae (unsampled)
Ryukyupercis,0.12784966974582138,0.10697754902680694,0.0,from Pinguipedinae (unsampled)
Gobiaria,0.06912547989950524,0.0,0.995173477865253,computed
Gobiiformes,0.06679692246302216,0.0,0.9938932508525656,computed
Gobiidae,0.06723759116686803,0.0,0.9938366156090445,computed
Amblyopinae,0.06723759116686803,0.0,0.0,from Gobiidae (unsampled)
Karsten,0.06723759116686803,0.0,0.0,from Amblyopinae (unsampled)
Asterropteryxinae,0.06723759116686803,0.0,0.0,from Gobiidae (not monophyletic)
Asterropteryx,0.06723759116686803,0.0,0.625,from Asterropteryxinae (crown capture probability)
Pterogobius,0.06723759116686803,0.0,0,from Gobionellinae (singleton)
Elacatininae,0.06723759116686803,0.0,0.0,from Gobiidae (not monophyletic)
Elacatinus,0.13601017830374867,0.0,0.9285714285714286,computed
Paraelacatinus,0.06723759116686803,0.0,0,from Elacatininae (singleton)
Tigrigobius,0.05483037860567751,0.0,0.9428571428571428,computed
Gobiinae,0.06723759116686803,0.0,0.0,from Gobiidae (not monophyletic)
Acentrogobius,0.06723759116686803,0.0,0.0,from Gobiinae (crown capture probability)
Amblyeleotris,0.08483235383947507,0.00026332680145311804,0.8709677419354839,computed
Amblygobius,0.06723759116686803,0.0,0.0,from Gobiinae (crown capture probability)
Amoya,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Antilligobius,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Arcygobius,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Arenigobius,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Aruma,0.06723759116686803,0.0,0,from Gobiinae (singleton)
Aulopareia,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Austrolethops,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Barbulifer,0.06723759116686803,0.0,0.0,from Gobiinae (crown capture probability)
Barbuligobius,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Bathygobius,0.053676251595328975,0.0,0.9166666666666666,computed
Bollmannia,0.06723759116686803,0.0,0.0,from Gobiinae (crown capture probability)
Bryaninops,0.06723759116686803,0.0,0.4,from Gobiinae (crown capture probability)
Bryaninopsis,0.06723759116686803,0.0,0,from Gobiinae (singleton)
Cabillus,0.06723759116686803,0.0,0.0,from Gobiinae (crown capture probability)
Caffrogobius,0.06723759116686803,0.0,0.0,from Gobiinae (crown capture probability)
Callogobia,0.06723759116686803,0.0,0,from Gobiinae (singleton)
Callogobius,0.06723759116686803,0.0,0.0,from Gobiinae (crown capture probability)
Chriolepis,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Chromogobius,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Corcyrogobius,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Coryogalops,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Coryphopterus,0.04373730428165297,0.0,0.9722222222222222,computed
Cristatogobius,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Cryptocentroides,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Cryptocentrus,0.07366834942083991,0.0,0.8533333333333333,computed
Cryptopsilotris,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Ctenogobiops,0.04343028280353525,0.0,0.9722222222222222,computed
Didogobius,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Discordipinna,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Dotsugobius,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Drombus,1e-06,0.0,1.0,computed
Echinogobius,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Egglestonichthys,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Ego,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Eleotrica,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Evermannichthys,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Eviota,0.2185769362001497,0.164482512076707,0.8172043010752688,computed
Eviotina,0.06723759116686803,0.0,0,from Gobiinae (singleton)
Eviotus,0.12518184260256082,0.12490306199818145,1.0,computed
Exyrias,0.06723759116686803,0.0,0.5555555555555556,from Gobiinae (crown capture probability)
Favonigobius,0.06723759116686803,0.0,0.0,from Gobiinae (crown capture probability)
Feia,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Fusigobius,0.026137318696031163,0.0,0.8571428571428572,computed
Gladiogobius,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Gobiodon,0.09145652270712132,0.0,0.9359999999999999,computed
Gobiopsis,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Gobiosoma,0.06723759116686803,0.0,0.0,from Gobiinae (crown capture probability)
Gobius,0.03334010483544764,0.0,0.875,computed
Gobulus,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Gorogobius,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Grallenia,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Gymneleotris,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Hazeus,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Hetereleotris,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Heteroplopomus,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Istigobius,0.06723759116686803,0.0,0.625,from Gobiinae (crown capture probability)
Kelloggella,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Koumansetta,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Lebetus,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Lesueurigobius,0.06723759116686803,0.0,0.5555555555555556,from Gobiinae (crown capture probability)
Lobulogobius,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Lotilia,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Lubricogobius,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Luposicya,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Lythrypnus,0.06550797600866755,0.0,0.9523809523809523,computed
Macrodontogobius,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Mahidolia,0.06723759116686803,0.0,0,from Gobiinae (singleton)
Mauligobius,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Microgobius,0.06723759116686803,0.0,0.0,from Gobiinae (crown capture probability)
Minysicya,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Myersina,0.06723759116686803,0.0,0.0,from Gobiinae (crown capture probability)
Nematogobius,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Nes,0.06723759116686803,0.0,0,from Gobiinae (singleton)
Oplopomops,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Oplopomus,0.06723759116686803,0.0,0.0,from Gobiinae (crown capture probability)
Opua,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Palutrus,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Paracabillus,0.06723759116686803,0.0,0,from Gobiinae (singleton)
Parafavonigobius,0.06723759116686803,0.0,0,from Gobiinae (singleton)
Paragobiodon,0.06723759116686803,0.0,0.5555555555555556,from Gobiinae (crown capture probability)
Paragobiodonis,0.06723759116686803,0.0,0.6666666666666667,from Gobiinae (crown capture probability)
Paramblygobius,0.06723759116686803,0.0,0,from Gobiinae (singleton)
Paratrimma,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Paravanderhorstia,0.06723759116686803,0.0,0,from Gobiinae (singleton)
Pascua,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Phyllogobius,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Platygobiopsis,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Pleurosicya,0.06723759116686803,0.0,0.375,from Gobiinae (crown capture probability)
Pomatoschistus,1e-06,0.0,1.0,computed
Priolepis,0.06723759116686803,0.0,0.7160493827160495,from Gobiinae (crown capture probability)
Psammogobius,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Psilogobius,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Psilotris,0.06723759116686803,0.0,0.0,from Gobiinae (crown capture probability)
Signigobius,0.06723759116686803,0.0,0,from Gobiinae (singleton)
Siphonogobius,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Stonogobiops,0.06723759116686803,0.0,0.0,from Gobiinae (crown capture probability)
Stonogobiopsis,0.06723759116686803,0.0,0,from Gobiinae (singleton)
Sueviota,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Thorogobius,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Tomiyamichthys,0.06723759116686803,0.0,0.0,from Gobiinae (crown capture probability)
Trimma,0.06723759116686803,0.0,0.6805555555555556,from Gobiinae (crown capture probability)
Trimmatom,0.06723759116686803,0.0,0.0,from Gobiinae (crown capture probability)
Tryssogobius,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Vanderhorstia,0.06723759116686803,0.0,0.37254901960784315,from Gobiinae (crown capture probability)
Vanneaugobius,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Wheelerigobius,0.06723759116686803,0.0,0.0,from Gobiinae (unsampled)
Yongeichthys,0.06723759116686803,0.0,0.0,from Gobiinae (crown capture probability)
Gobionellinae,0.06723759116686803,0.0,0.0,from Gobiidae (not monophyletic)
Amblychaeturichthys,0.06723759116686803,0.0,0,from Gobionellinae (singleton)
Clevelandia,0.06723759116686803,0.0,0,from Gobionellinae (singleton)
Ctenogobius,0.06723759116686803,0.0,0.75,from Gobionellinae (crown capture probability)
Evorthodus,0.06723759116686803,0.0,0,from Gobionellinae (singleton)
Gnatholepis,0.06723759116686803,0.0,0.4285714285714286,from Gobionellinae (crown capture probability)
Gobioides,0.06723759116686803,0.0,0.0,from Gobionellinae (unsampled)
Gobionellus,0.06723759116686803,0.0,0.0,from Gobionellinae (unsampled)
Gobiopterus,0.06723759116686803,0.0,0.0,from Gobionellinae (unsampled)
Luciogobius,0.06723759116686803,0.0,0,from Gobionellinae (singleton)
Mugilogobius,0.06723759116686803,0.0,0.0,from Gobionellinae (crown capture probability)
Oxyurichthys,0.06723759116686803,0.0,0.0,from Gobionellinae (crown capture probability)
Pandaka,0.06723759116686803,0.0,0,from Gobionellinae (singleton)
Paragnatholepis,1e-06,0.0,1.0,computed
Redigobius,0.06723759116686803,0.0,0.0,from Gobionellinae (unsampled)
Luciogobinae,0.06723759116686803,0.0,0.0,from Gobiidae (not monophyletic)
Clariger,0.06723759116686803,0.0,0.0,from Luciogobinae (crown capture probability)
Paraluciogobius,0.06723759116686803,0.0,0,from Luciogobinae (singleton)
Microdesminae,0.06723759116686803,0.0,0.7936507936507937,from Gobiidae (crown capture probability)
Cerdale,0.06723759116686803,0.0,0.0,from Microdesminae (crown capture probability)
Clarkichthys,0.06723759116686803,0.0,0.0,from Microdesminae (unsampled)
Gunnellichthys,0.06723759116686803,0.0,0.0,from Microdesminae (crown capture probability)
Microdesmus,0.04465487808238324,0.0,0.84,computed
Paragunnellichthys,0.06723759116686803,0.0,0.0,from Microdesminae (unsampled)
Oxudercinae,0.015952444212393693,0.0,1.0,computed
Periophthalmus,0.015952444212393693,0.0,1.0,computed
Ptereleotrinae,0.06455584034664888,0.0,0.8176638176638177,computed
Aioliops,0.06455584034664888,0.0,0.0,from Ptereleotrinae (unsampled)
Navigobius,0.06455584034664888,0.0,0.0,from Ptereleotrinae (unsampled)
Nemateleotris,0.06455584034664888,0.0,0.5555555555555556,from Ptereleotrinae (crown capture probability)
Oxymetopon,0.06455584034664888,0.0,0.0,from Ptereleotrinae (unsampled)
Parioglossus,0.06455584034664888,0.0,0.0,from Ptereleotrinae (unsampled)
Ptereleotris,0.0522407459371053,0.0,0.8095238095238095,computed
Pycnommainae,0.06723759116686803,0.0,0.0,from Gobiidae (unsampled)
Pycnomma,0.06723759116686803,0.0,0.0,from Pycnommainae (unsampled)
Sicydiinae,0.06723759116686803,0.0,0.0,from Gobiidae (crown capture probability)
Sicyopterus,0.06723759116686803,0.0,0.0,from Sicydiinae (crown capture probability)
Valencienneaninae,0.0431645672128238,0.0,0.9144385026737968,computed
Valenciennea,0.0431645672128238,0.0,0.9144385026737968,computed
Varicusinae,0.06723759116686803,0.0,0.0,from Gobiidae (unsampled)
Varicus,0.06723759116686803,0.0,0.0,from Varicusinae (unsampled)
Trichonotidae,0.06679692246302216,0.0,0.7,from Gobiiformes (crown capture probability)
Trichonotusinae,0.06679692246302216,0.0,0.7,from Trichonotidae (crown capture probability)
Trichonotus,0.06679692246302216,0.0,0.7,from Trichonotusinae (crown capture probability)
Xenisthmidae,0.06679692246302216,0.0,0.0,from Gobiiformes (unsampled)
Allomicrodesmusinae,0.06679692246302216,0.0,0.0,from Xenisthmidae (unsampled)
Allomicrodesmus,0.06679692246302216,0.0,0.0,from Allomicrodesmusinae (unsampled)
Paraxenisthmusinae,0.06679692246302216,0.0,0.0,from Xenisthmidae (unsampled)
Paraxenisthmus,0.06679692246302216,0.0,0.0,from Paraxenisthmusinae (unsampled)
Rotumainae,0.06679692246302216,0.0,0.0,from Xenisthmidae (unsampled)
Rotuma,0.06679692246302216,0.0,0.0,from Rotumainae (unsampled)
Tysoninae,0.06679692246302216,0.0,0.0,from Xenisthmidae (unsampled)
Tyson,0.06679692246302216,0.0,0.0,from Tysoninae (unsampled)
Xenisthmusinae,0.06679692246302216,0.0,0.0,from Xenisthmidae (unsampled)
Xenisthmus,0.06679692246302216,0.0,0.0,from Xenisthmusinae (unsampled)
Kurtiformes,0.07704595571696828,0.0,0.9777305634246144,computed
Apogonidae,0.07704595571696828,0.0,0.9777305634246144,computed
Amioideinae,0.07704595571696828,0.0,0.0,from Apogonidae (unsampled)
Amioides,0.07704595571696828,0.0,0.0,from Amioideinae (unsampled)
Apogonichthyoidinae,0.07704595571696828,0.0,0.36363636363636365,from Apogonidae (crown capture probability)
Apogonichthyoides,0.07704595571696828,0.0,0.36363636363636365,from Apogonichthyoidinae (crown capture probability)
Apogoninae,0.09230042217035866,0.0,0.9529411764705882,computed
Apogon,0.09230042217035866,0.0,0.0,from Apogoninae (not monophyletic)
Apogonichthys,0.09230042217035866,0.0,0.0,from Apogoninae (unsampled)
Archamia,0.09230042217035866,0.0,0.0,from Apogoninae (unsampled)
Astrapogon,0.015073063962086982,0.0,1.0,computed
Cercamia,0.09230042217035866,0.0,0.0,from Apogoninae (crown capture probability)
Fibramia,0.09230042217035866,0.0,0.0,from Apogoninae (unsampled)
Gymnapogon,0.09230042217035866,0.0,0.0,from Apogoninae (crown capture probability)
Holapogon,0.09230042217035866,0.0,0.0,from Apogoninae (unsampled)
Jaydia,0.09230042217035866,0.0,0.0,from Apogoninae (unsampled)
Lachneratus,0.09230042217035866,0.0,0.0,from Apogoninae (unsampled)
Lepidamia,0.09230042217035866,0.0,0.0,from Apogoninae (unsampled)
Neamia,0.09230042217035866,0.0,0.0,from Apogoninae (unsampled)
Paroncheilus,0.09230042217035866,0.0,0.0,from Apogoninae (unsampled)
Phaeoptyx,0.09230042217035866,0.0,0.0,from Apogoninae (not monophyletic)
Pristiapogon,0.09230042217035866,0.0,0.6666666666666667,from Apogoninae (crown capture probability)
Quinca,0.09230042217035866,0.0,0.0,from Apogoninae (unsampled)
Rhabdamia,0.09230042217035866,0.0,0.0,from Apogoninae (crown capture probability)
Siphamia,0.09230042217035866,0.0,0.0,from Apogoninae (unsampled)
Taeniamia,0.09230042217035866,0.0,0.0,from Apogoninae (unsampled)
Verulux,0.09230042217035866,0.0,0.0,from Apogoninae (unsampled)
Vincentia,0.09230042217035866,0.0,0.0,from Apogoninae (unsampled)
Yarica,0.09230042217035866,0.0,0.0,from Apogoninae (unsampled)
Zapogon,0.09230042217035866,0.0,0.0,from Apogoninae (unsampled)
Fowlerianae,0.07704595571696828,0.0,0.7692307692307692,from Apogonidae (crown capture probability)
Foa,0.07704595571696828,0.0,0.0,from Fowlerianae (crown capture probability)
Fowleria,0.07704595571696828,0.0,0.0,from Fowlerianae (not monophyletic)
Ostorhinchinae,0.07947276814967963,0.0,0.9444306623666584,computed
Cheilodipterus,0.07947276814967963,0.0,0.0,from Ostorhinchinae (crown capture probability)
Glossamia,0.07947276814967963,0.0,0.3939393939393939,from Ostorhinchinae (crown capture probability)
Nectamia,0.07947276814967963,0.0,0.625,from Ostorhinchinae (crown capture probability)
Ostorhinchus,0.09993535587772262,0.0,0.8766233766233766,computed
Paracheilodipterus,0.07947276814967963,0.0,0,from Ostorhinchinae (singleton)
Parapristiapogon,1e-06,0.0,1.0,computed
Pristicon,0.07947276814967963,0.0,0.75,from Ostorhinchinae (crown capture probability)
Pterapogon,0.07947276814967963,0.0,0,from Ostorhinchinae (singleton)
Sphaeramia,0.07947276814967963,0.0,0,from Ostorhinchinae (singleton)
Zoramia,0.07947276814967963,0.0,0.0,from Ostorhinchinae (crown capture probability)
Parafowlerianae,1e-06,0.0,1.0,computed
Parafowleria,1e-06,0.0,1.0,computed
Paxtoninae,0.07704595571696828,0.0,0.0,from Apogonidae (unsampled)
Paxton,0.07704595571696828,0.0,0.0,from Paxtoninae (unsampled)
Pseudaminae,0.07704595571696828,0.0,0.0,from Apogonidae (crown capture probability)
Pseudamia,0.07704595571696828,0.0,0.0,from Pseudaminae (crown capture probability)
Pseudamiops,0.07704595571696828,0.0,0.0,from Pseudaminae (unsampled)
Holocentraria,0.13459489535155808,0.04752921370571634,0.9770053475935829,computed
Holocentriformes,0.13459489535155808,0.04752921370571634,0.9770053475935829,computed
Holocentridae,0.13459489535155808,0.04752921370571634,0.9770053475935829,computed
Holocentrinae,0.09910278648229318,0.0,0.97340930674264,computed
Holocentrus,1e-06,0.0,1.0,computed
Sargocentron,0.09910278648229318,0.0,0.0,from Holocentrinae (not monophyletic)
Myripristinae,0.23277594407529736,0.14831591513199655,0.928395061728395,computed
Corniger,0.23277594407529736,0.14831591513199655,0.0,from Myripristinae (unsampled)
Myripristis,0.2395663830804901,0.0,0.9206349206349207,computed
Ostichthys,0.23277594407529736,0.14831591513199655,0.3846153846153846,from Myripristinae (crown capture probability)
Plectrypops,1e-06,0.0,1.0,computed
Pristilepis,0.23277594407529736,0.14831591513199655,0.0,from Myripristinae (unsampled)
Ophidiaria,0.09951543329958297,0.036486799566178854,0.6100840336134454,from Euacanthomorphacea (crown capture probability)
Ophidiiformes,0.09951543329958297,0.036486799566178854,0.6100840336134454,from Ophidiaria (crown capture probability)
Bythitidae,0.09951543329958297,0.036486799566178854,0.6100840336134454,from Ophidiiformes (crown capture probability)
Anacanthobythiteinae,0.09951543329958297,0.036486799566178854,0.0,from Bythitidae (unsampled)
Anacanthobythites,0.09951543329958297,0.036486799566178854,0.0,from Anacanthobythiteinae (unsampled)
Brosmophycinae,0.09951543329958297,0.036486799566178854,0.6131868131868132,from Bythitidae (crown capture probability)
Alionematichthys,0.09951543329958297,0.036486799566178854,0.0,from Brosmophycinae (unsampled)
Beaglichthys,0.09951543329958297,0.036486799566178854,0.0,from Brosmophycinae (unsampled)
Bidenichthys,0.09951543329958297,0.036486799566178854,0.0,from Brosmophycinae (crown capture probability)
Brosmolus,0.09951543329958297,0.036486799566178854,0.0,from Brosmophycinae (unsampled)
Brosmophyciops,0.09951543329958297,0.036486799566178854,0,from Brosmophycinae (singleton)
Dermatopsis,0.09951543329958297,0.036486799566178854,0.0,from Brosmophycinae (unsampled)
Dermatopsoides,0.09951543329958297,0.036486799566178854,0.0,from Brosmophycinae (unsampled)
Diancistrus,0.09951543329958297,0.036486799566178854,0.0,from Brosmophycinae (crown capture probability)
Didymothallus,0.09951543329958297,0.036486799566178854,0.0,from Brosmophycinae (unsampled)
Dinematichthys,0.09951543329958297,0.036486799566178854,0.0,from Brosmophycinae (crown capture probability)
Dipulus,0.09951543329958297,0.036486799566178854,0.0,from Brosmophycinae (unsampled)
Eusurculus,0.09951543329958297,0.036486799566178854,0.0,from Brosmophycinae (unsampled)
Lapitaichthys,0.09951543329958297,0.036486799566178854,0.0,from Brosmophycinae (unsampled)
Majungaichthys,0.09951543329958297,0.036486799566178854,0.0,from Brosmophycinae (unsampled)
Mascarenichthys,0.09951543329958297,0.036486799566178854,0.0,from Brosmophycinae (unsampled)
Monothrix,0.09951543329958297,0.036486799566178854,0.0,from Brosmophycinae (unsampled)
Ogilbia,0.09951543329958297,0.036486799566178854,0.0,from Brosmophycinae (unsampled)
Paradiancistrus,0.09951543329958297,0.036486799566178854,0.0,from Brosmophycinae (unsampled)
Porocephalichthys,0.09951543329958297,0.036486799566178854,0.0,from Brosmophycinae (unsampled)
Ungusurculus,0.09951543329958297,0.036486799566178854,0.0,from Brosmophycinae (unsampled)
Zephyrichthys,0.09951543329958297,0.036486799566178854,0.0,from Brosmophycinae (unsampled)
Bythitinae,0.09951543329958297,0.036486799566178854,0.0,from Bythitidae (unsampled)
Acarobythites,0.09951543329958297,0.036486799566178854,0.0,from Bythitinae (unsampled)
Calamopteryx,0.09951543329958297,0.036486799566178854,0.0,from Bythitinae (unsampled)
Ematops,0.09951543329958297,0.036486799566178854,0.0,from Bythitinae (unsampled)
Grammonus,0.09951543329958297,0.036486799566178854,0.0,from Bythitinae (unsampled)
Microbrotula,0.09951543329958297,0.036486799566178854,0.0,from Bythitinae (unsampled)
Ogilbichthys,0.09951543329958297,0.036486799566178854,0.0,from Bythitinae (unsampled)
Parasaccogaster,0.09951543329958297,0.036486799566178854,0.0,from Bythitinae (unsampled)
Pseudogilbia,0.09951543329958297,0.036486799566178854,0.0,from Bythitinae (unsampled)
Stygnobrotula,0.09951543329958297,0.036486799566178854,0.0,from Bythitinae (unsampled)
Saccogasterinae,0.09951543329958297,0.036486799566178854,0.0,from Bythitidae (unsampled)
Saccogaster,0.09951543329958297,0.036486799566178854,0.0,from Saccogasterinae (unsampled)
Ovalentaria,0.11071366126574636,0.025872225455373557,0.9972202056866304,computed
Beloniformes,0.032657631613421924,0.0,0.9916666666666667,computed
Belonidae,0.032657631613421924,0.0,0.9916666666666667,computed
Strongylurainae,0.018922266761664187,0.0,1.0,computed
Strongylura,0.018922266761664187,0.0,1.0,computed
Tylosurusinae,0.05058432803933313,0.02310336759667323,0.9777777777777777,computed
Parastrongylura,1e-06,0.0,1.0,computed
Paratylosurus,0.05058432803933313,0.02310336759667323,0,from Tylosurusinae (singleton)
Tylosurus,0.1343141481703112,0.13403956135860062,0.9523809523809523,computed
Blenniiformes,0.10918478487257043,0.017249213181630082,0.9970993427704752,computed
Blenniidae,0.10835616320867958,0.0045125426915327916,0.9860377358490566,computed
Blenniinae,0.10835616320867958,0.0045125426915327916,0.0,from Blenniidae (unsampled)
Adelotremus,0.10835616320867958,0.0045125426915327916,0.0,from Blenniinae (unsampled)
Aspidontus,0.10835616320867958,0.0045125426915327916,0.0,from Blenniinae (unsampled)
Enchelyurus,0.10835616320867958,0.0045125426915327916,0.0,from Blenniinae (unsampled)
Haptogenys,0.10835616320867958,0.0045125426915327916,0.0,from Blenniinae (unsampled)
Laiphognathus,0.10835616320867958,0.0045125426915327916,0.0,from Blenniinae (unsampled)
Oman,0.10835616320867958,0.0045125426915327916,0.0,from Blenniinae (unsampled)
Omox,0.10835616320867958,0.0045125426915327916,0.0,from Blenniinae (unsampled)
Parenchelyurus,0.10835616320867958,0.0045125426915327916,0.0,from Blenniinae (unsampled)
Phenablennius,0.10835616320867958,0.0045125426915327916,0.0,from Blenniinae (unsampled)
Spaniblennius,0.10835616320867958,0.0045125426915327916,0.0,from Blenniinae (unsampled)
Blenniusainae,0.10835616320867958,0.0045125426915327916,0,from Blenniidae (singleton)
Blenniusa,0.10835616320867958,0.0045125426915327916,0,from Blenniusainae (singleton)
Meiacanthinae,0.11341893755947029,0.038772919728488786,0.889487870619946,computed
Meiacanthus,0.11341893755947029,0.038772919728488786,0.5384615384615384,from Meiacanthinae (crown capture probability)
Parameiacanthus,0.11341893755947029,0.038772919728488786,0,from Meiacanthinae (singleton)
Paraomobranchus,1e-06,0.0,1.0,computed
Petroscirtes,0.11341893755947029,0.038772919728488786,0.6,from Meiacanthinae (crown capture probability)
Plagiotremus,0.11341893755947029,0.038772919728488786,0.6,from Meiacanthinae (crown capture probability)
Xiphasia,0.11341893755947029,0.038772919728488786,0.0,from Meiacanthinae (crown capture probability)
Microlipophrysinae,0.047087020643660625,0.0,1.0,computed
Aidablennius,0.047087020643660625,0.0,0,from Microlipophrysinae (singleton)
Blennius,0.047087020643660625,0.0,0,from Microlipophrysinae (singleton)
Coryphoblennius,0.047087020643660625,0.0,0,from Microlipophrysinae (singleton)
Lipophrys,1e-06,0.0,1.0,computed
Microlipophrys,0.06066507737259488,0.0,1.0,computed
Parablenniinae,0.09554366673716501,0.004530382625067728,0.972636815920398,computed
Chasmodes,0.09554366673716501,0.004530382625067728,0.6666666666666667,from Parablenniinae (crown capture probability)
Hypleurochilus,1.0602064579700101,1.0601901876570197,0.8,computed
Hypsoblennius,0.09008002247016796,0.0,0.8814814814814815,computed
Neoparablennius,0.02860093074460919,0.0,1.0,computed
Parablennius,0.11052895589935628,0.03669242173877422,0.8035714285714286,computed
Parahypleurochilus,0.08162910283906377,0.0,1.0,computed
Salaria,0.09554366673716501,0.004530382625067728,0.0,from Parablenniinae (crown capture probability)
Scartella,0.09554366673716501,0.004530382625067728,0.6666666666666667,from Parablenniinae (crown capture probability)
Salariinae,0.1311414280627982,0.01881815227003737,0.9633879781420766,computed
Alloblennius,0.1311414280627982,0.01881815227003737,0.0,from Salariinae (unsampled)
Alticus,0.1311414280627982,0.01881815227003737,0.0,from Salariinae (crown capture probability)
Andamia,0.1311414280627982,0.01881815227003737,0.6428571428571428,from Salariinae (crown capture probability)
Antennablennius,0.1311414280627982,0.01881815227003737,0.0,from Salariinae (unsampled)
Atrosalarias,0.1311414280627982,0.01881815227003737,0.5555555555555556,from Salariinae (crown capture probability)
Bathyblennius,0.1311414280627982,0.01881815227003737,0.0,from Salariinae (unsampled)
